2043 10 28    9 16 25.244344   2467550.88640329102   214.845066   0.000000    14.171234 -13.134921   147.941969  19.606837  19.653484   149.122887 -13.093148
2073 12 25   14  2 19.283547   2478567.08494541142   274.382328   0.000000    18.318288 -23.355325   213.449092   8.182711   8.290559   216.418415 -23.257359
2060  8 24    6 30 46.237421   2473695.77136848867   151.877355   0.000000    10.258515  10.804196    93.565135  16.527735  16.583325   103.107020  10.845730
2098  5 18   11 43 39.030386   2487476.98864618503    58.126179   0.000000     3.725011  19.734113   184.786827  57.675531  57.686220   182.716498  19.743482
2101  8 15    9 40 12.308460   2488660.90292023681   142.474320   0.000000     9.655119  14.015413   136.383336  45.020106  45.036972   149.837418  14.029024
2041  9 21   14 43  8.978045   2466784.11329835700   178.993225   0.000000    11.938418   0.400400   235.354319  24.420758  24.457600   228.493746   0.430246
2029  7  2   11 49 56.964164   2462319.99302041857   100.895192   0.000000     6.789879  22.988718   184.548615  60.941532  60.950917   182.397482  22.996905
2089  5 18    4 24 18.453472   2484189.68354691518    58.005311   0.000000     3.716716  19.704095    64.668124   5.449979   5.600932    72.978289  19.823853
2074  8 29   14 54  3.061441   2478814.12086876668   156.667165   0.000000    10.560467   9.060562   241.222786  31.400461  31.428004   229.236177   9.081880
2054  2 15    9 53 45.023344   2471313.91232665908   326.928847   0.000000    21.942825 -12.531530   149.471240  20.744125  20.788084   150.894643 -12.492054
2046  4 16    7 11  2.472716   2468451.79933417495    26.477292   0.000000     1.637363  10.213399   102.710488  22.570709  22.610869   113.779949  10.243421
2033  8  2   15 12 33.861894   2463812.13372525340   130.648021   0.000000     8.873222  17.560983   250.278485  36.507602  36.530363   232.509651  17.577494
2063  6  2   16 52 48.761556   2474708.20334214764    72.230612   0.000000     4.716435  22.253845   276.382757  23.643092  23.681271   259.593979  22.280805
2019  7  7   18 34  5.766373   2458672.27367785154   105.363792   0.000000     7.111429  22.551312   294.135154   9.897011   9.987994   283.179456  22.621590
2027  2  2    7 44 31.724381   2461438.82258940255   313.224890   0.000000    21.046038 -16.847831   122.760212   3.120162   3.342536   118.799680 -16.662839
2063  9 12   16 12 32.136040   2474810.17537194490   169.967311   0.000000    11.385329   3.972634   256.457906  15.331662  15.391595   249.991183   4.018689
2070  7 31   17 16  1.662349   2477324.21946368460   128.873899   0.000000     8.753446  18.031313   276.266079  18.166386  18.216874   263.304960  18.068168
2051  7  5    8 17  5.234967   2470357.84519947879   103.311624   0.000000     6.963978  22.764882   107.040051  41.502081  41.521146   129.068502  22.778145
2092  2  8   12 39 32.162390   2485186.02745558321   319.738381   0.000000    21.476596 -14.887956   192.889882  22.269280  22.310027   192.328138 -14.849860
2080  7 10   17 23 48.088506   2480956.22486213548   109.385675   0.000000     7.398785  22.030836   280.626950  19.909286  19.955191   265.444760  22.063862
2097  4 11   17 37 50.826361   2487075.23461604584    22.634453   0.000000     1.395755   8.801873   275.615601   6.789641   6.916119   270.137978   8.899178
2096  6  3   16 37 13.409478   2486763.19251631340    74.153175   0.000000     4.854009  22.487766   273.502424  26.270723  26.304672   255.599008  22.511475
2098  7  1    4 11  1.312513   2487520.67432074668    99.945622   0.000000     6.721268  23.056288    58.746616   5.351837   5.504929    67.768630  23.179822
2067 12 22   12  2 10.537212   2476372.00151084736   270.696080   0.000000    18.050575 -23.427760   186.504075  14.342488  14.406503   186.864026 -23.366290
2063 10 21   13 13 46.863013   2474849.05123684043   208.191806   0.000000    13.745874 -10.828734   210.240445  22.630125  22.670171   208.234904 -10.792876
2049  2 20   11  2  5.331943   2469492.95978393452   332.243962   0.000000    22.281731 -10.672514   166.880907  26.498063  26.531682   168.075301 -10.641401
2107  5  4   15 59 56.134628   2490749.16662192857    43.629440   0.000000     2.745107  15.919347   261.581262  26.761340  26.794583   246.683865  15.943379
2060  9 19   14 36 33.069752   2473722.10871608509   177.427875   0.000000    11.842651   1.022609   233.984714  25.860925  25.895483   226.699490   1.050666
2101 11  1   11  7 37.716300   2488738.96363097569   218.863101   0.000000    14.431957 -14.446459   176.804625  23.511969  23.550382   176.975782 -14.410309
2053 12 17    8 30 43.978344   2471253.85467567528   265.856089   0.000000    17.699012 -23.364955   138.996093   4.839622   5.004835   134.666324 -23.218772
2103  4 24   16  2 51.640134   2489278.16865324229    33.875164   0.000000     2.108883  12.803135   259.743169  24.096742  24.134132   247.073307  12.830681
2022  2 20   10 31 41.996671   2459630.93868051702   331.760967   0.000000    22.251184 -10.847608   158.747726  24.938563  24.974557   160.456443 -10.814714
2077  8 28   14 34 21.006698   2479909.10718757752   155.953127   0.000000    10.515666   9.324711   236.438954  34.249419  34.274143   224.255335   9.344105
2056  4 28   10 24 13.298481   2472116.93348725094    38.870935   0.000000     2.432426  14.450740   153.313049  49.978841  49.993022   162.651855  14.462825
2018  4  1   17 51  1.682501   2458210.24376947340    11.950117   0.000000     0.732626   4.723668   275.078102   2.025071   2.305543   272.583468   4.942771
2114  4 16    5 58  7.906703   2493287.74870262388    25.964925   0.000000     1.605130  10.023709    88.076732  11.253413  11.334202    95.543257  10.084900
2058  6  6    7 49  6.160872   2472885.82576575084    75.893341   0.000000     4.978845  22.685587   102.037299  38.146755  38.168215   123.542325  22.700388
2055  5 26   17 16 41.937930   2471779.21992983716    65.462521   0.000000     4.236516  21.206062   280.330094  19.062497  19.110533   265.808530  21.240815
2062  8 15   17 39 23.805418   2474417.23569219233   143.200664   0.000000     9.702347  13.781535   278.346611  11.007749  11.090223   269.632627  13.843887
2099  2  6   14 35 51.756236   2487741.10823791940   318.100824   0.000000    21.369138 -15.398656   221.039597  13.641958  13.709183   221.409765 -15.339782
2108  5 13   18 53 36.883940   2491124.28723245300    53.190011   0.000000     3.386683  18.557613   297.057198   2.795641   3.032892   290.092244  18.749087
2038  7 15   13 23 27.715023   2465620.05795966461   113.177495   0.000000     7.667655  21.444047   222.255743  53.730689  53.743082   205.295849  21.453852
2043  4 30   15 14 34.078421   2467370.13511664839    40.184069   0.000000     2.518172  14.870301   250.864786  32.762194  32.788337   235.267575  14.889535
2046 10  2   13 58 23.647126   2468621.08221813804   189.551057   0.000000    12.585069  -3.783645   223.174384  25.509488  25.544582   218.218773  -3.753832
2082  5 31   16 34 24.566258   2481646.19056210946    70.692212   0.000000     4.606765  22.041399   272.748579  26.274438  26.308382   255.050612  22.065151
2080  8 21   17 37  8.619508   2480998.23412754061   149.593629   0.000000    10.113308  11.610794   276.823470   9.427289   9.522380   269.440588  11.683193
2095  4 26    8  6 11.605401   2486358.83763432177    36.404854   0.000000     2.272172  13.648300   113.101912  33.686467  33.711716   128.053982  13.667163
2045  9  3   17 31  7.691633   2468227.22995013464   161.628741   0.000000    10.870255   7.200897   273.617133   6.317735   6.451943   268.855616   7.304337
2048 11 30   10  3 22.180624   2469410.91900672019   248.878696   0.000000    16.477874 -21.774343   160.488778  14.103497  14.168576   159.600565 -21.713190
2069  8 19   11 14 11.440819   2476977.96818797244   147.087701   0.000000     9.952999  12.476421   170.227266  50.151684  50.165779   173.605959  12.488878
2064  8 25   14 57 16.619836   2475158.12310902588   153.218661   0.000000    10.343404  10.322318   242.567828  32.157473  32.184225   229.781015  10.342841
2088 10 10    6 35 24.827823   2483969.77459291462   197.951152   0.000000    13.103725  -7.038093   108.653495   5.356334   5.509326   108.193679  -6.916293
2116  2 19    7 35 54.587093   2493961.81660401728   329.816669   0.000000    22.127461 -11.530190   118.064707   6.412855   6.545436   116.571400 -11.421879
2045  2 26   15 30  9.247962   2468038.14594036993   338.438845   0.000000    22.671468  -8.404426   236.730971  13.389772  13.458226   235.270661  -8.348003
