2051  2 15    9 53 45.023344   2470217.91232665908   326.659173   0.000000    21.925518 -12.623855   149.497554  20.654958  20.699118   150.889328 -12.584214
2043  4 16    7 11  2.472716   2467355.79933417495    26.204628   0.000000     1.620134  10.115222   102.762468  22.483772  22.524101   113.764776  10.145392
2030  8  2   15 12 33.861894   2462716.13372525340   130.388217   0.000000     8.855762  17.632981   250.329016  36.567227  36.589940   232.505426  17.649470
2060  6  1   16 52 48.761556   2473612.20334214764    71.962760   0.000000     4.697314  22.218385   276.366982  23.608593  23.646834   259.606877  22.245418
2016  7  6   18 34  5.766373   2457576.27367785154   105.104960   0.000000     7.092851  22.579189   294.161629   9.912181  10.003039   283.191942  22.649399
2024  2  2    7 44 31.724381   2460342.82258940255   312.945050   0.000000    21.027355 -16.927837   122.809081   3.056387   3.281552   118.808117 -16.740518
2060  9 11   16 12 32.136040   2473714.17537194490   169.696161   0.000000    11.368663   4.079111   256.504615  15.431007  15.490558   249.967726   4.124865
2067  7 31   17 16  1.662349   2476228.21946368460   128.613906   0.000000     8.735883  18.101079   276.311099  18.221614  18.271945   263.302059  18.137834
2048  7  4    8 17  5.234967   2469261.84519947879   103.051830   0.000000     6.945301  22.792751   107.028605  41.531216  41.550262   129.081522  22.806021
2089  2  7   12 39 32.162390   2484090.02745558321   319.468180   0.000000    21.458893 -14.972654   192.877532  22.185322  22.226237   192.328751 -14.934424
2077  7 10   17 23 48.088506   2479860.22486213548   109.119727   0.000000     7.379837  22.067364   280.660937  19.930004  19.975860   265.456295  22.100377
2094  4 11   17 37 50.826361   2485979.23461604584    22.364104   0.000000     1.378844   8.700753   275.538924   6.720938   6.848491   270.120005   8.798914
2093  6  3   16 37 13.409478   2485667.19251631340    73.889797   0.000000     4.835160  22.454493   273.487667  26.237980  26.271978   255.611860  22.478265
2095  7  1    4 11  1.312513   2486424.67432074668    99.680369   0.000000     6.702092  23.074217    58.748018   5.374712   5.527302    67.783815  23.197363
2064 12 21   12  2 10.537212   2475276.00151084736   270.418279   0.000000    18.030392 -23.431596   186.534409  14.336356  14.400400   186.896446 -23.370138
2060 10 20   13 13 46.863013   2473753.05123684043   207.915619   0.000000    13.728362 -10.730272   210.262720  22.727050  22.766911   208.223652 -10.694598
2046  2 20   11  2  5.331943   2468396.95978393452   331.969004   0.000000    22.264342 -10.772138   166.886515  26.398110  26.431874   168.065912 -10.740908
2104  5  3   15 59 56.134628   2489653.16662192857    43.365540   0.000000     2.727621  15.841899   261.521952  26.704628  26.737951   246.678555  15.866015
2057  9 19   14 36 33.069752   2472626.10871608509   177.158053   0.000000    11.826139   1.129740   234.020931  25.965780  26.000181   226.675545   1.157667
2098 10 31   11  7 37.716300   2487642.96363097569   218.585693   0.000000    14.413854 -14.358234   176.798726  23.600044  23.638301   176.973424 -14.322254
2050 12 17    8 30 43.978344   2470157.85467567528   265.583869   0.000000    17.679253 -23.356825   139.018248   4.859455   5.024168   134.697141 -23.211109
2100  4 23   16  2 51.640134   2488182.16865324229    33.604136   0.000000     2.091426  12.712398   259.672131  24.032383  24.069884   247.062141  12.740049
2019  2 20   10 31 41.996671   2458534.93868051702   331.486768   0.000000    22.233768 -10.944452   158.763239  24.842374  24.878523   160.448174 -10.911432
2074  8 28   14 34 21.006698   2478813.10718757752   155.688114   0.000000    10.498993   9.421390   236.480304  34.341836  34.366477   224.236205   9.440725
2053  4 28   10 24 13.298481   2471020.93348725094    38.607864   0.000000     2.415286  14.365905   153.337334  49.894987  49.909210   162.642614  14.378039
2015  4  1   17 51  1.682501   2457114.24376947340    11.684520   0.000000     0.716273   4.619882   274.998262   1.955698   2.240711   272.560438   4.842565
2111  4 16    5 58  7.906703   2492191.74870262388    25.697385   0.000000     1.588278   9.925729    88.126600  11.167069  11.248444    95.527585   9.987392
2055  6  6    7 49  6.160872   2471789.82576575084    75.631274   0.000000     4.960033  22.655750   102.073968  38.132245  38.153717   123.555741  22.670584
2052  5 25   17 16 41.937930   2470683.21992983716    65.203010   0.000000     4.218263  21.159466   280.304083  19.022242  19.070385   265.816482  21.194327
2059  8 15   17 39 23.805418   2473321.23569219233   142.932399   0.000000     9.684937  13.869058   278.393337  11.083228  11.165179   269.620934  13.931016
2096  2  6   14 35 51.756236   2486645.10823791940   317.822230   0.000000    21.350780 -15.483299   221.005654  13.563926  13.631528   221.412474 -15.424110
2105  5 13   18 53 36.883940   2490028.28723245300    52.928351   0.000000     3.368853  18.493156   297.020575   2.742586   2.982433   290.091620  18.686772
2035  7 15   13 23 27.715023   2464524.05795966461   112.917909   0.000000     7.649303  21.485950   222.299367  53.764684  53.777063   205.304408  21.495761
2040  4 29   15 14 34.078421   2466274.13511664839    39.913648   0.000000     2.500487  14.784499   250.796074  32.698327  32.724534   235.259552  14.803804
2043 10  2   13 58 23.647126   2467525.08221813804   189.277994   0.000000    12.568288  -3.676547   223.202862  25.615676  25.650607   218.197228  -3.646881
2079  5 31   16 34 24.566258   2480550.19056210946    70.424116   0.000000     4.587681  22.003334   272.729919  26.238431  26.272428   255.062854  22.027152
2077  8 21   17 37  8.619508   2479902.23412754061   149.325349   0.000000    10.096188  11.704187   276.870232   9.510009   9.604354   269.425088  11.776014
2092  4 25    8  6 11.605401   2485262.83763432177    36.139113   0.000000     2.254990  13.559601   113.153846  33.608333  33.633656   128.043317  13.578540
2042  9  3   17 31  7.691633   2467131.22995013464   161.358481   0.000000    10.853464   7.303919   273.664371   6.411947   6.544544   268.834898   7.406100
2045 11 30   10  3 22.180624   2468314.91900672019   248.601054   0.000000    16.458159 -21.733663   160.502525  14.148206  14.213084   159.625153 -21.672734
2066  8 19   11 14 11.440819   2475881.96818797244   146.825249   0.000000     9.936188  12.567450   170.188696  50.240599  50.254649   173.590587  12.579884
2061  8 25   14 57 16.619836   2474062.12310902588   152.949415   0.000000    10.326396  10.419858   242.614314  32.248531  32.275190   229.762847  10.440318
2085 10 10    6 35 24.827823   2482873.77459291462   197.683559   0.000000    13.087089  -6.936783   108.579242   5.427844   5.579277   108.174874  -6.816261
2113  2 18    7 35 54.587093   2492865.81660401728   329.540764   0.000000    22.109854 -11.625995   118.112648   6.329446   6.463454   116.565476 -11.516516
2042  2 26   15 30  9.247962   2466942.14594036993   338.160849   0.000000    22.654092  -8.508437   236.664146  13.307567  13.376432   235.257566  -8.451674
